ID,linear activation function,rectified linear unit,sigmoid,gaussian error linear unit,softmax,hyperbolic tangent function,softsign function,exponential linear unit,leaky rectified linear unit
10041846001,0,1,0,0,1,0,0,0,0
10041886001,0,1,0,0,0,1,0,0,0
10041893001,0,1,1,0,0,0,0,0,0
10041894001,0,1,1,0,0,1,0,1,0
10041896001,0,1,1,0,1,0,0,0,0
10041902001,0,0,0,0,1,1,0,0,0
10041904001,0,1,1,0,0,0,0,0,0
10041920001,0,1,0,0,0,1,0,0,0
10041955001,1,1,0,0,0,0,0,0,0
10041972001,0,0,0,0,1,0,0,0,0
10041979001,0,1,0,0,0,0,0,0,0
10041985001,0,1,0,0,1,0,0,0,0
10042008001,0,0,0,0,1,0,0,0,0
10042060001,0,1,0,0,0,0,0,0,0
10042081001,0,0,0,0,1,0,0,0,0
10042092001,0,1,0,0,0,0,0,0,0
10042127001,0,1,1,0,1,1,0,0,0
10042196001,0,1,0,0,1,0,0,0,0
10042205001,0,0,0,0,1,1,0,0,0
10042211001,0,0,1,0,0,0,0,0,0
10042221001,0,1,0,0,0,0,0,0,0
10042259001,0,1,1,0,0,0,0,0,0
10042312001,0,0,0,0,1,0,0,0,0
10042324001,0,0,1,0,0,1,0,0,0
10042331001,0,0,1,0,0,0,0,0,0
10042351001,0,1,0,0,1,0,0,0,0
10042359001,0,1,0,0,1,0,0,0,0
10042363001,0,0,1,0,0,0,0,0,0
10042392001,0,0,0,0,1,0,0,0,0
10042420001,0,0,0,0,1,0,0,0,0
10042446001,0,1,1,0,0,0,0,0,0
10042474001,0,1,0,0,1,0,0,0,0
10042491001,0,1,0,0,1,0,0,0,0
10042504001,0,0,0,0,1,0,0,0,0
10042528001,0,0,1,0,1,1,0,0,0
10042546001,0,0,0,0,1,0,0,0,0
10042560001,0,0,0,0,1,0,0,0,0
10042651001,0,1,1,0,0,0,0,1,0
10042656001,0,0,0,0,0,0,0,1,0
10042659001,0,0,0,0,1,0,0,0,0
10042660001,0,1,1,0,0,0,0,0,1
10042665001,0,1,0,0,0,0,0,0,0
10042742001,0,0,0,0,1,0,0,0,0
10042755001,0,1,1,0,1,1,0,0,0
10042756001,0,0,0,0,0,1,0,0,0
10042788001,0,0,1,0,0,0,0,0,0
10042795001,0,1,0,0,0,0,0,0,0
10042819001,0,0,0,0,1,1,0,0,0
10042827001,0,0,1,0,0,1,0,0,0
10042889001,0,1,0,0,0,0,0,0,0
10042893001,0,1,1,0,0,0,0,0,0
10042908001,0,1,0,0,1,0,0,0,0
10042916001,0,1,0,0,0,0,0,0,0
10042969001,0,0,1,0,1,0,0,0,0
10043070001,0,0,0,0,1,0,0,0,0
10043091001,0,0,0,0,1,0,0,0,0
10043097001,0,1,0,0,0,0,0,0,0
10043157001,0,1,0,0,1,0,0,0,0
10043166001,0,0,0,0,1,0,0,0,0
10043185001,0,0,0,0,1,0,0,0,0
10043187001,0,1,1,0,1,1,0,0,0
10043188001,1,0,0,0,0,0,0,0,0
10043192001,0,0,1,0,1,1,0,0,0
10043241001,0,1,1,0,0,0,0,0,0
10043255001,0,0,0,0,1,0,0,0,0
10043257001,0,0,1,0,1,0,0,0,0
10043293001,0,1,0,0,0,0,0,0,0
10043294001,0,0,1,0,0,1,0,0,0
10043325001,0,1,0,0,0,0,0,0,0
10043419001,0,0,0,0,0,1,0,0,0
10043431001,0,1,0,0,0,1,0,0,0
10043487001,0,1,0,0,1,0,0,0,0
10043498001,0,0,1,0,1,1,0,0,0
10043507001,1,0,1,0,0,0,0,0,0
10043572001,0,0,0,0,1,0,0,0,0
10043590001,0,1,0,0,0,1,0,0,0
10043594001,0,0,0,0,1,0,0,0,0
10043599001,0,1,0,0,1,0,0,0,0
10043603001,0,0,1,0,0,0,0,0,0
10043605001,0,0,1,0,0,0,0,0,0
10043645001,0,1,0,0,1,0,0,0,0
10043652001,0,1,0,0,0,0,0,0,0
10043679001,0,0,0,0,1,0,0,1,0
10043682001,0,0,0,0,1,0,0,0,0
10043684001,0,1,0,0,0,0,0,0,0
10043687001,0,1,0,0,1,1,0,0,0
10043724001,0,1,0,0,1,0,0,0,0
10043791001,0,0,1,0,0,0,0,0,0
10043796001,0,1,1,0,0,0,0,0,0
10043863001,0,1,1,0,1,0,0,0,0
10043865001,0,0,0,0,1,0,0,0,0
10043877001,0,1,0,0,0,0,0,0,0
10043909001,0,1,1,0,1,1,0,0,0
10043915001,0,1,1,0,1,1,0,0,0
10043919001,0,0,1,0,0,1,0,0,0
10043926001,0,1,1,0,1,0,0,0,0
10043938001,0,0,0,0,1,0,0,0,0
10043946001,0,1,0,0,1,1,0,0,0
10043947001,0,0,1,0,0,0,0,0,0
10043958001,0,0,1,0,1,1,0,0,0
10043970001,0,1,0,0,1,0,0,0,0
10043981001,0,0,1,0,0,0,0,0,0
10044069001,0,0,0,0,1,0,0,0,0
10044076001,0,0,1,0,0,0,0,0,0
10044093001,0,1,0,0,1,0,0,0,0
10044099001,0,0,1,0,0,0,0,0,0
10044134001,0,0,1,0,0,0,0,0,0
10044136001,0,0,1,0,0,0,0,0,0
10044141001,0,0,1,0,0,1,0,0,0
10044164001,0,0,0,0,1,0,0,0,0
10044168001,0,0,1,0,0,1,0,0,0
10044208001,0,1,0,0,0,1,0,0,0
10044234001,0,1,0,0,1,0,0,0,0
10044267001,0,1,0,0,0,0,0,0,0
10044268001,0,0,1,0,0,0,0,0,0
10044284001,0,0,0,0,0,1,0,0,0
10044296001,0,1,0,0,1,0,0,0,0
10044302001,0,1,1,0,1,1,0,0,0
10044334001,0,1,0,0,0,0,0,0,0
10044337001,0,1,0,0,0,0,0,1,0
10044375001,0,1,0,0,1,0,0,0,0
10044423001,0,0,0,0,1,0,0,0,0
10044436001,0,1,1,0,0,0,0,0,0
10044455001,0,0,0,0,1,0,0,0,0
10044460001,0,0,1,0,0,0,0,0,0
10044463001,0,1,0,0,0,0,0,0,0
10044468001,0,1,0,0,0,0,0,0,0
10044469001,0,0,0,0,1,0,0,0,0
10044475001,0,0,0,0,1,0,0,0,0
10044477001,0,1,0,0,1,0,0,0,0
10044515001,0,1,0,0,0,0,0,0,0
10044525001,0,1,0,0,1,0,0,0,0
10044532001,0,1,0,0,0,0,0,0,0
10044540001,0,1,1,0,0,0,0,0,0
10044541001,0,1,1,0,0,0,0,0,0
10044557001,0,1,1,0,0,0,0,0,0
10044558001,0,0,0,0,0,0,0,1,0
10044568001,0,0,0,0,1,0,0,0,0
10044580001,0,0,1,0,0,0,0,0,0
10044585001,0,0,0,0,0,1,0,0,0
10044593001,0,0,0,0,1,0,0,0,0
10044598001,0,0,1,0,0,0,0,0,0
10044603001,0,1,0,0,1,0,0,0,0
10044619001,0,1,0,0,1,0,0,0,0
10044632001,0,0,0,0,0,1,0,0,0
10044637001,0,1,0,0,1,1,0,0,0
10044653001,0,0,0,0,1,0,0,1,0
10044659001,0,1,1,0,1,0,0,1,0
10044672001,0,0,1,0,1,0,0,0,0
10044676001,0,1,1,0,1,0,0,0,0
10044679001,0,0,1,0,1,1,0,0,0
10044685001,0,1,1,0,1,0,0,0,0
10044702001,0,1,0,0,0,0,0,0,0
10044710001,0,0,1,0,0,0,0,0,0
10044712001,0,0,0,0,0,1,0,0,0
10044724001,0,1,1,0,1,1,0,0,0
10044730001,0,0,0,0,0,1,0,0,0
10044735001,0,0,0,0,0,1,0,0,0
10044779001,0,1,0,0,1,0,0,0,0
10044790001,0,0,0,0,1,0,0,0,0
10044808001,0,0,0,0,1,0,0,1,0
10044837001,0,1,0,0,0,0,0,0,0
10044839001,0,1,0,0,1,0,0,0,0
10044864001,0,1,0,0,1,1,0,0,0
10044905001,0,0,1,0,1,0,0,0,0
10044926001,0,1,1,0,1,1,0,0,0
10044931001,0,1,0,0,1,0,0,0,0
10044939001,0,1,0,0,0,0,0,0,0
10044962001,0,1,1,0,0,1,0,0,0
10044989001,0,1,1,0,0,1,0,0,0
10044993001,0,0,0,0,0,1,0,0,0
10044997001,0,1,0,0,0,0,0,0,0
10045009001,0,1,0,0,0,0,0,0,0
10045014001,0,0,1,0,0,1,0,0,0
10045043001,0,0,1,0,0,0,0,0,0
10045061001,0,0,0,0,1,0,0,0,0
10045064001,0,1,1,0,0,1,0,0,0
10045070001,0,0,0,0,1,0,0,0,0
10045076001,0,0,1,0,0,0,0,0,0
10045102001,0,1,1,0,1,0,0,0,0
10045114001,0,0,0,0,0,1,0,0,0
10045151001,0,0,0,0,1,0,0,0,0
10045163001,0,1,0,0,1,0,0,1,0
10045173001,0,1,0,0,0,0,0,0,0
10045174001,0,0,0,0,0,0,0,1,0
10045184001,0,1,1,0,1,0,0,0,0
10045218001,0,1,1,0,0,0,0,0,0
10045235001,0,1,0,0,0,0,0,0,0
10045262001,0,0,1,0,0,0,0,0,0
10045271001,0,1,0,0,1,0,0,0,0
10045281001,0,0,1,0,1,0,0,0,0
10045285001,0,0,1,0,0,0,0,0,0
10045291001,0,0,0,0,0,1,0,0,0
10045317001,0,0,0,0,1,0,0,0,0
10045336001,0,0,1,0,0,0,0,0,0
10045358001,0,0,1,0,0,0,0,0,0
10045373001,0,1,0,0,1,0,0,1,0
10045397001,0,1,1,0,0,0,0,1,0
10045409001,0,1,0,0,1,0,0,0,0
10045423001,0,0,1,0,1,0,0,0,0
10045431001,0,0,0,0,1,0,0,0,0
10045432001,0,1,0,0,0,0,0,0,0
10045439001,0,1,0,0,0,0,0,0,0
10045455001,0,1,0,0,1,0,0,0,0
10045459001,0,0,0,0,1,0,0,0,0
10045463001,0,0,1,0,1,1,0,0,0
10045476001,0,0,1,0,0,0,0,0,0
10045482001,0,1,1,0,1,1,0,0,0
10045483001,0,1,1,0,1,0,0,0,0
10045486001,0,1,1,0,1,0,0,0,0
10045487001,0,1,0,0,0,0,0,0,0
10045498001,0,1,1,0,1,0,0,0,0
10045503001,0,1,1,0,1,1,0,0,0
10045514001,0,0,1,0,0,0,0,0,0
10045521001,0,1,0,0,0,0,0,0,0
10045523001,0,0,1,0,0,0,0,0,0
10045575001,0,0,1,0,0,0,0,0,0
10045581001,0,1,0,0,0,0,0,0,0
10045585001,0,1,1,0,1,0,0,0,0
10045607001,0,0,0,0,1,1,0,0,0
10045609001,0,1,0,0,1,0,0,0,0
10045618001,0,1,1,0,0,1,0,0,0
10045627001,0,0,0,0,1,0,0,0,0
10045629001,0,0,1,0,1,0,0,0,0
10045646001,0,0,0,0,0,1,0,0,0
10045680001,0,0,1,0,1,0,0,0,0
10045693001,0,1,0,0,1,0,0,0,0
10045709001,0,0,1,0,0,1,0,0,0
10045715001,0,1,1,0,0,0,0,0,0
10045719001,0,0,1,0,1,0,0,0,0
10045728001,0,0,1,0,1,0,0,0,0
10045807001,0,0,0,0,1,0,0,0,0
10045824001,0,1,1,0,0,1,0,0,0
10045825001,0,1,0,0,0,1,0,0,0
10045847001,0,1,0,0,0,0,0,0,0
10045857001,0,1,1,0,0,0,0,0,0
10045908001,0,1,0,0,0,0,0,0,0
10045922001,0,1,0,0,1,0,0,0,0
10045924001,0,1,1,0,1,0,0,0,0
10045945001,0,0,0,0,1,0,0,0,0
10045947001,0,1,1,0,0,0,0,0,0
10045953001,0,1,1,0,1,0,0,0,0
10045961001,0,1,1,0,1,0,0,0,0
10045980001,0,1,0,0,0,0,0,0,0
10046000001,0,0,1,0,0,0,0,0,0
10046007001,0,1,0,0,1,0,0,0,0
10046010001,0,1,0,0,0,0,0,0,0
10046023001,0,1,1,0,0,1,0,0,0
10046027001,0,1,0,0,1,0,0,0,0
10046029001,0,1,0,0,1,0,0,0,0
10046049001,0,0,1,0,0,0,0,0,0
10046055001,0,1,0,0,1,0,0,0,0
10046061001,0,1,0,0,1,0,0,0,0
10046063001,0,1,1,0,0,0,0,0,0
10046101001,0,1,1,0,0,0,0,0,0
10046117001,0,0,0,0,1,0,0,0,0
10046119001,0,1,0,0,0,0,0,0,0
10046126001,0,0,1,0,1,0,0,0,0
10046127001,0,0,1,0,0,0,0,0,0
10046133001,0,1,1,0,1,0,0,0,0
10046139001,0,0,1,0,0,0,0,0,0
10046152001,0,0,0,0,0,1,0,0,0
10046153001,0,1,0,0,0,0,0,0,0
10046162001,0,1,0,0,0,0,0,0,0
10046171001,0,1,0,0,1,0,0,0,0
10046174001,0,0,0,0,1,0,0,0,0
10046184001,0,1,1,0,0,0,0,0,0
10046247001,0,1,0,0,0,1,0,0,0
10046269001,0,1,0,0,0,0,0,0,0
10046274001,0,0,0,0,1,0,0,0,0
10046296001,0,1,0,0,1,0,0,0,0
10046310001,0,1,0,0,1,1,0,0,0
10046317001,0,0,0,0,1,0,0,0,0
10046325001,0,0,0,0,1,0,0,0,0
10046342001,0,0,0,0,1,0,0,0,0
10046373001,0,0,0,0,1,0,0,0,0
10046391001,0,0,0,0,1,0,0,0,0
10046419001,0,1,0,0,0,0,0,0,0
10046447001,0,1,0,0,0,0,0,0,0
10046451001,0,1,0,0,0,1,0,0,0
10046471001,0,0,0,0,0,1,0,0,0
10046493001,0,1,1,0,1,0,0,0,0
10046512001,0,1,1,0,0,1,0,0,0
10046522001,0,1,0,0,0,0,0,0,0
10046557001,0,0,1,0,0,0,0,0,0
10046563001,0,1,0,0,1,1,0,0,0
10046578001,0,0,0,0,1,0,0,0,0
10046584001,0,1,1,0,1,1,0,0,0
10046609001,0,0,1,0,0,0,0,0,0
10046639001,0,1,1,0,0,0,0,0,0
10046640001,0,1,1,0,1,0,0,0,0
10046645001,0,0,0,0,0,1,0,0,0
10046711001,0,0,1,0,0,1,0,0,0
10046721001,0,0,1,0,0,1,0,0,0
10046752001,0,0,1,0,0,0,0,0,0
10046768001,0,1,0,0,0,0,0,0,0
10046777001,0,1,0,0,0,0,0,0,0
10046797001,0,1,1,0,1,1,0,0,0
10046831001,0,0,0,0,1,0,0,0,0
10046850001,0,1,0,0,1,0,0,0,0
10046877001,0,1,0,0,0,0,0,0,0
10046893001,0,1,1,0,0,0,0,0,0
10046899001,0,1,0,0,1,0,0,0,0
10046906001,0,0,0,0,1,0,0,0,0
10046911001,0,0,1,0,0,0,0,0,0
10046930001,0,0,1,0,0,0,0,0,0
10046938001,0,0,0,0,1,0,0,0,0
10046950001,0,1,1,0,1,0,0,0,0
10046967001,0,1,0,0,0,0,0,0,0
10046969001,0,1,0,0,1,0,0,1,0
10047000001,0,1,1,0,0,0,0,0,0
10047012001,0,0,0,0,1,0,0,0,0
10047043001,0,0,0,0,1,0,0,0,0
10047044001,0,1,0,0,0,0,0,0,0
10047046001,0,0,1,0,0,1,0,0,0
10047047001,0,0,1,0,1,0,0,0,0
10047049001,0,1,0,0,0,0,0,0,0
10047053001,0,1,0,0,0,0,0,0,0
10047124001,0,1,0,0,1,0,0,0,0
10047133001,0,0,0,0,0,1,0,0,0
10047137001,0,0,0,0,1,0,0,0,0
10047152001,0,0,0,0,0,1,0,0,0
10047157001,0,0,0,0,1,0,0,0,0
10047182001,0,1,1,0,0,1,0,0,0
10047184001,0,0,1,0,0,0,0,0,0
10047210001,0,0,1,0,1,1,0,0,0
10047220001,0,1,0,0,0,0,0,0,0
10047243001,0,0,0,0,1,0,0,0,0
10047251001,0,1,0,0,0,0,0,0,0
10047278001,0,1,0,0,0,0,0,0,0
10047305001,0,1,0,0,1,0,0,0,0
10047322001,0,1,0,0,1,0,0,0,0
10047358001,0,1,0,0,1,0,0,0,0
10047416001,0,0,1,0,0,0,0,0,0
10047421001,0,1,0,0,0,0,0,0,0
10047433001,0,0,1,0,0,0,0,0,0
10047444001,0,0,0,0,1,1,0,0,0
10047464001,0,0,0,0,1,0,0,0,0
10047466001,0,0,1,0,0,0,0,0,0
10047519001,0,1,0,0,0,0,0,0,0
10047536001,0,0,1,0,0,0,0,0,0
10047558001,0,0,1,0,1,0,0,0,0
10047579001,0,0,0,0,1,1,0,0,0
10047582001,0,0,1,0,0,0,0,0,0
10047614001,0,1,1,0,1,0,0,0,0
10047617001,0,1,0,0,1,0,0,0,0
10047620001,0,0,1,0,1,1,0,0,0
10047644001,0,1,0,0,0,0,0,0,0
10047647001,0,0,0,0,1,0,0,0,0
10047686001,0,0,1,0,0,0,0,0,0
10047695001,0,0,0,0,1,0,0,0,0
10047698001,0,1,1,0,1,0,0,0,0
10047709001,1,1,0,0,1,0,0,0,0
10047712001,0,1,0,0,0,0,0,0,0
10047727001,0,1,1,0,0,0,0,0,0
10047735001,0,0,1,0,0,0,0,0,0
10047744001,0,1,0,0,0,0,0,0,0
10047745001,0,0,0,0,1,0,0,0,0
10047746001,0,0,1,0,1,0,0,0,0
10047751001,0,1,0,0,0,0,0,0,0
10047767001,0,0,0,0,1,0,0,0,0
10047771001,0,1,1,0,0,0,0,0,0
10047772001,0,1,0,0,0,0,0,0,0
10047781001,0,0,1,0,0,0,0,0,0
10047791001,0,0,1,0,0,0,0,0,0
10047799001,0,1,1,0,1,0,0,0,0
10047813001,0,0,0,0,1,0,0,0,0
10047816001,0,1,0,0,1,0,0,0,0
10047825001,0,1,1,0,0,0,0,0,0
10047834001,0,0,0,0,1,0,0,0,0
10047937001,0,0,0,0,1,0,0,0,0
10047952001,0,0,1,0,0,0,0,0,0
10047960001,0,0,0,0,1,0,0,0,0
10047965001,0,0,1,0,0,0,0,0,0
10047982001,0,1,1,0,0,0,0,0,0
10047986001,0,0,1,0,0,0,0,0,0
10047994001,0,1,0,0,0,0,0,0,0
10048018001,0,0,0,0,1,0,0,0,0
10048044001,0,0,0,0,1,0,0,0,0
10048050001,0,0,1,0,0,0,0,0,0
10048070001,0,1,0,0,1,0,0,0,0
10048078001,0,0,0,0,1,0,0,0,0
10048084001,0,0,1,0,1,0,0,0,0
10048098001,0,0,0,0,1,0,0,0,0
10048112001,0,1,1,0,0,0,0,0,0
10048129001,0,1,1,0,1,0,0,0,0
10048196001,0,1,0,0,1,0,0,0,0
10048222001,0,0,0,0,1,0,0,0,0
10048229001,0,1,1,0,1,0,0,0,0
10048235001,0,0,1,0,0,0,0,0,0
10048319001,0,0,0,0,0,1,0,0,0
10048340001,0,0,0,0,0,1,0,0,0
10048364001,0,0,1,0,0,0,0,0,0
10048374001,0,0,0,0,1,0,0,0,0
10048382001,0,1,0,0,0,1,0,0,0
10048391001,0,1,0,0,0,1,0,0,0
10048394001,0,1,0,0,0,0,0,0,0
10048398001,0,1,0,0,1,0,0,0,0
10048401001,0,0,0,0,1,0,0,0,0
10048415001,0,1,0,0,1,0,0,0,0
10048452001,0,0,1,0,1,0,0,0,0
10048458001,0,1,0,0,1,0,0,0,0
10048497001,0,1,0,0,0,0,0,0,0
10048515001,0,0,0,0,1,0,0,0,0
10048529001,0,1,0,0,0,0,0,0,0
10048530001,0,0,1,0,0,0,0,0,0
10048547001,0,0,0,0,0,1,0,0,0
10048571001,0,0,0,0,0,1,0,0,0
10048575001,0,0,0,0,1,0,0,0,0
10048608001,0,1,0,0,0,1,0,0,0
10048616001,0,1,0,0,0,0,0,0,0
10048673001,0,1,0,0,0,0,0,0,0
10048681001,0,1,1,0,0,0,0,0,0
10048688001,0,1,0,0,0,0,0,0,0
10048699001,0,0,0,0,1,0,0,0,0
10048748001,0,0,1,0,0,0,0,0,0
10048749001,0,0,1,0,0,0,0,0,0
10048767001,0,0,1,0,0,0,0,0,0
10048780001,0,0,1,0,1,0,0,0,0
10048787001,1,0,0,0,0,0,0,0,0
10048789001,0,0,1,0,0,0,0,0,0
10048800001,0,1,0,0,0,0,0,0,0
10048853001,0,1,1,0,1,0,0,0,0
10048854001,0,1,0,0,1,0,0,0,0
10048860001,0,0,1,0,0,0,0,0,0
10048866001,0,1,1,0,1,0,0,0,0
10048870001,0,1,1,0,1,0,0,0,0
10048878001,0,1,0,0,1,0,0,0,0
10048954001,0,1,1,0,0,1,0,0,0
10048956001,0,0,0,0,1,0,0,1,0
10048994001,0,1,0,0,0,0,0,0,0
10049003001,0,0,1,0,1,0,0,0,0
10049018001,0,0,1,0,1,0,0,0,0
10049043001,0,1,0,0,1,0,0,0,0
10049044001,0,0,0,0,1,1,0,0,0
10049063001,0,1,0,0,1,0,0,0,0
10049064001,0,0,1,0,0,1,0,0,0
10049082001,0,1,0,0,0,0,0,0,0
10049116001,0,1,0,0,1,0,0,0,0
10049124001,0,1,1,0,1,0,0,0,0
10049133001,0,0,1,0,1,0,0,0,0
10049143001,0,1,0,0,0,0,0,0,0
10049188001,0,1,1,0,1,0,0,1,0
10049220001,0,1,1,0,0,0,0,0,0
10049245001,0,0,0,0,1,0,0,0,0
10049271001,0,1,0,0,0,0,0,0,0
10049279001,0,1,1,0,0,1,0,0,0
10049284001,0,0,0,0,1,0,0,0,0
10049288001,0,1,0,0,0,0,0,0,0
10049289001,0,0,0,0,1,0,0,0,0
10049302001,0,0,1,0,0,1,0,0,0
10049304001,0,1,0,0,1,0,0,0,0
10049317001,0,1,0,0,0,0,0,0,0
10049319001,0,1,0,0,1,0,0,0,0
10049321001,0,0,1,0,0,0,0,0,0
10049328001,0,1,0,0,0,0,0,0,0
10049332001,0,0,0,0,1,0,0,0,0
10049345001,0,1,1,0,1,0,0,0,0
10049361001,0,1,0,0,0,0,0,0,0
10049364001,0,1,1,0,0,0,0,0,0
10049369001,0,1,0,0,0,0,0,0,0
10049380001,0,1,0,0,0,0,0,0,0
10049384001,0,0,0,0,0,1,0,0,0
10049385001,0,1,1,0,0,0,0,0,0
10049396001,0,1,0,0,1,0,0,0,0
10049405001,0,0,1,0,1,0,0,0,0
10049417001,0,1,0,0,0,0,0,0,0
10049422001,0,0,1,0,0,0,0,0,0
10049426001,0,0,0,0,1,0,0,0,0
10049444001,0,1,0,0,1,0,0,0,0
10049451001,0,0,1,0,0,1,0,0,0
10049463001,0,0,1,0,0,1,0,0,0
10049466001,0,0,1,0,0,0,0,0,0
10049489001,0,0,0,0,1,0,0,0,0
10049516001,0,0,1,0,0,0,0,0,0
10049518001,0,1,1,0,0,1,0,0,0
10049535001,0,0,0,0,1,0,0,0,0
10049578001,0,1,0,0,0,0,0,0,0
10049587001,0,1,1,0,1,1,0,0,0
10049595001,0,1,0,0,1,0,0,0,0
10049596001,0,1,0,0,0,0,0,0,0
10049599001,0,1,0,0,0,0,0,0,0
10049608001,0,0,1,0,1,1,0,0,0
10049616001,0,1,0,0,1,0,0,0,0
10049618001,0,0,1,0,0,0,0,1,0
10049623001,0,0,1,0,0,0,0,0,0
10049624001,0,1,1,0,0,0,0,0,0
10049639001,0,0,1,0,0,0,0,0,0
10049640001,0,1,1,0,1,0,0,0,0
10049642001,0,1,0,0,0,0,0,0,0
10049652001,0,1,0,0,0,0,0,0,0
10049667001,0,1,0,0,0,0,0,0,0
10049675001,0,0,1,0,1,0,0,0,0
10049681001,0,1,0,0,0,0,0,0,0
10049687001,0,0,1,0,1,0,0,0,0
10049688001,0,0,0,0,1,0,0,0,0
10049692001,0,1,0,0,1,0,0,0,0
10049693001,0,0,1,0,0,0,0,0,0
10049696001,0,1,0,0,0,0,0,0,0
10049704001,0,1,0,0,0,0,0,0,0
10049729001,0,1,1,0,1,0,0,0,0
10049738001,0,0,0,0,1,0,0,0,0
10049749001,0,0,0,0,1,0,0,0,0
10049764001,0,1,1,0,0,0,0,0,0
10049770001,0,1,0,0,0,0,0,0,0
10049776001,0,1,1,0,1,0,0,0,0
10049777001,0,0,0,0,1,0,0,0,0
10049789001,0,1,0,0,1,0,0,0,0
10049803001,0,1,1,0,0,0,0,0,0
10049816001,0,1,1,0,1,0,0,0,0
10049818001,0,1,0,0,0,0,0,0,0
10049826001,0,0,1,0,1,0,0,0,0
10049831001,0,0,1,0,0,0,0,0,0
10049834001,0,1,0,0,0,0,0,0,0
10049842001,0,1,0,0,0,0,0,0,0
10049847001,0,1,0,0,0,0,0,0,0
10049849001,0,1,0,0,0,0,0,0,0
10049852001,0,0,1,0,1,0,0,0,0
10049855001,0,1,0,0,1,0,0,0,0
10049857001,0,1,0,0,1,0,0,0,0
10049880001,0,0,0,0,1,0,0,0,0
10049890001,0,1,1,0,0,0,0,0,0
10049897001,0,1,0,0,0,0,0,0,0
10049906001,0,0,0,0,1,0,0,0,0
10049907001,0,1,0,0,0,0,0,0,0
10049931001,0,0,0,0,1,0,0,0,0
10049940001,0,0,1,0,1,0,0,0,0
10049945001,0,1,1,0,0,0,0,0,0
10049954001,0,1,0,0,0,0,0,0,0
10049986001,0,0,1,0,0,0,0,0,0
10049988001,0,0,1,0,1,0,0,0,0
10049990001,0,0,1,0,1,1,0,0,0
10049994001,0,0,1,0,1,0,0,0,0
10050002001,0,1,0,0,0,0,0,0,0
10050017001,0,0,1,0,1,0,0,0,0
10050043001,0,0,1,0,1,1,0,0,0
10050052001,0,0,0,0,0,1,0,0,0
10050061001,0,0,1,0,0,0,0,0,0
10050074001,0,1,0,0,1,0,0,0,0
10050091001,0,0,0,0,0,1,0,0,0
10050092001,0,1,0,0,1,0,0,0,0
10050107001,0,0,0,0,0,0,0,1,0
10050108001,0,0,1,0,1,0,0,0,0
10050115001,0,1,1,0,1,0,0,0,0
10050130001,0,1,0,0,0,1,0,0,0
10050147001,0,0,0,0,1,0,0,0,0
10050214001,0,0,1,0,0,0,0,0,0
10050226001,0,1,1,0,1,1,0,1,0
10050235001,0,1,0,0,0,1,0,0,0
10050239001,0,0,0,0,1,0,0,0,0
10050261001,0,1,0,0,0,0,0,0,0
10050274001,0,1,0,0,1,0,0,0,0
10050287001,0,0,1,0,1,0,0,0,0
10050299001,0,0,0,0,1,0,0,0,0
10050320001,0,0,0,0,0,1,0,0,0
10050336001,0,0,0,0,1,0,0,0,0
10050343001,0,1,0,0,0,0,0,0,0
10050351001,0,0,0,0,1,0,0,0,0
10050354001,0,0,1,0,1,0,0,0,0
10050357001,0,1,1,0,0,1,0,0,0
10050362001,0,0,1,0,1,0,0,0,0
10050376001,0,0,0,0,1,0,0,0,0
10050383001,0,0,1,0,0,0,0,0,0
10050402001,0,1,0,0,0,0,0,0,0
10050407001,0,1,1,0,0,1,0,0,0
10050409001,0,0,0,0,1,0,0,0,0
10050410001,0,0,1,0,0,0,0,0,0
10050449001,0,0,1,0,1,0,0,0,0
10050464001,0,1,1,0,1,0,0,0,0
10050467001,0,1,0,0,0,0,0,0,0
10050508001,0,1,1,0,1,0,0,0,0
10050512001,0,1,0,0,0,0,0,0,0
10050513001,0,1,1,0,0,0,0,0,0
10050519001,0,1,0,0,0,0,0,0,0
10050520001,0,1,0,0,0,0,0,0,0
10050525001,0,1,0,0,0,0,0,0,0
10050531001,0,1,1,0,0,0,0,0,0
10050547001,0,1,0,0,1,1,0,0,0
10050550001,0,0,1,0,0,0,0,0,0
10050565001,0,1,0,0,0,0,0,0,0
10050579001,0,1,0,0,1,0,0,0,0
10050584001,0,1,0,0,1,0,0,0,0
10050592001,0,0,0,0,1,0,0,0,0
10050599001,0,1,1,0,0,0,0,0,0
10050603001,0,0,1,0,0,1,0,0,0
10050611001,0,1,0,0,1,0,0,0,0
10050612001,0,1,0,0,0,0,0,0,0
10050626001,0,0,0,0,1,0,0,0,0
10050631001,1,0,0,0,0,0,0,0,0
10050632001,0,1,0,0,0,0,0,0,0
10050640001,0,1,0,0,1,0,0,0,0
10050641001,0,1,1,0,0,0,0,0,0
10050645001,0,1,0,0,0,0,0,0,0
10050649001,0,1,0,0,1,0,0,0,0
10050651001,0,0,1,0,0,0,0,0,0
10050664001,0,1,0,0,0,0,0,0,0
10050665001,0,1,1,0,0,0,0,0,0
10050674001,0,1,0,0,0,0,0,0,0
10050680001,0,0,1,0,1,0,0,0,0
10050698001,0,0,1,0,1,0,0,0,0
10050706001,0,1,0,0,1,0,0,0,0
10050724001,0,1,0,0,1,0,0,0,0
10050729001,0,1,0,0,0,0,0,0,0
10050756001,0,1,0,0,1,0,0,0,0
10050768001,0,1,0,0,1,0,0,0,0
