ID,fully connected layer,recurrent layer,pooling layer,convolutional layer,deconvolutional layer,dropout layer,softmax layer,subsampling layer,gru layer
10046913001,0,0,1,1,0,0,0,0,0
10046938001,0,0,0,1,0,0,0,0,0
10046950001,0,1,0,1,0,0,0,0,0
10046967001,0,0,1,0,0,0,0,0,0
10046969001,0,0,0,1,0,0,1,0,0
10046983001,0,0,0,1,0,0,0,0,0
10046998001,0,0,1,1,0,0,0,0,0
10047000001,0,1,0,1,0,0,0,0,0
10047012001,0,0,0,1,0,0,0,0,0
10047043001,1,0,0,1,0,0,1,1,0
10047044001,0,0,0,1,0,0,0,0,0
10047046001,0,0,0,1,0,0,0,0,0
10047047001,1,0,1,1,0,0,0,0,0
10047049001,0,0,1,1,0,1,0,0,0
10047053001,0,0,0,0,0,1,0,0,0
10047124001,1,0,1,1,0,0,0,0,0
10047145001,1,0,0,0,0,0,0,0,0
10047152001,0,1,0,1,0,0,0,0,0
10047153001,0,0,0,1,0,0,0,0,0
10047157001,0,0,0,1,1,0,0,0,0
10047171001,0,0,0,1,0,0,0,0,0
10047184001,1,0,0,1,0,0,0,0,0
10047243001,1,0,0,0,0,0,0,0,0
10047246001,1,0,0,0,0,0,0,0,0
10047264001,1,0,0,1,0,0,0,0,0
10047278001,1,0,0,0,0,0,0,0,0
10047305001,1,0,1,1,0,0,0,0,0
10047358001,1,0,0,1,0,0,1,0,0
10047421001,0,0,1,1,0,0,0,0,0
10047444001,1,0,0,0,0,0,1,0,0
10047460001,1,0,0,1,0,0,0,0,0
10047464001,1,0,0,1,0,0,1,0,0
10047486001,0,0,0,1,0,0,0,0,0
10047507001,0,0,1,0,0,0,0,0,0
10047519001,0,0,0,1,0,0,0,0,0
10047579001,0,0,0,0,0,0,1,0,0
10047614001,1,0,1,1,0,0,1,0,0
10047617001,1,0,1,1,0,1,1,0,0
10047644001,1,0,1,1,0,0,0,0,0
10047690001,0,0,0,1,0,0,0,0,0
10047695001,0,0,0,0,0,0,1,0,0
10047698001,1,0,1,1,0,0,1,0,0
10047709001,0,0,0,1,0,0,0,0,0
10047727001,0,0,0,1,0,0,0,0,0
10047745001,1,0,0,1,0,0,1,0,0
10047746001,1,0,1,1,0,0,0,0,0
10047751001,1,0,0,0,0,1,0,0,0
10047760001,0,0,1,0,0,0,0,0,0
10047765001,0,0,0,1,0,0,0,0,0
10047767001,1,0,1,0,0,0,1,0,0
10047771001,0,0,0,1,0,0,0,0,0
10047781001,0,0,1,0,0,0,0,0,0
10047816001,1,0,0,0,0,0,0,0,0
10047862001,1,0,1,1,0,0,0,0,0
10047876001,0,0,1,1,0,1,0,0,0
10047960001,1,1,0,0,0,0,1,0,0
10047967001,0,0,0,1,0,0,0,0,0
10047994001,1,0,0,1,0,0,0,0,0
10048018001,1,0,1,1,0,0,0,0,0
10048033001,0,1,0,0,0,0,0,0,0
10048044001,1,0,0,1,0,0,0,0,0
10048070001,1,0,0,1,0,1,0,0,0
10048078001,1,0,0,1,0,0,1,0,0
10048084001,0,0,0,0,0,0,1,0,0
10048091001,0,0,0,1,0,0,0,0,0
10048098001,0,0,0,0,0,0,1,0,0
10048129001,1,1,0,1,0,0,1,0,0
10048171001,0,0,1,0,0,0,0,0,0
10048196001,1,0,0,1,0,0,0,0,0
10048222001,1,0,0,1,0,0,1,0,0
10048229001,1,0,0,0,0,0,1,0,0
10048374001,0,0,1,1,0,0,0,0,0
10048379001,1,0,1,1,0,0,0,0,0
10048382001,0,0,0,1,0,0,0,0,0
10048391001,0,0,0,1,0,0,0,0,0
10048394001,0,0,1,1,0,0,0,0,0
10048398001,0,1,1,1,0,1,0,0,0
10048415001,1,0,1,1,0,0,1,0,0
10048452001,1,0,1,1,0,0,1,0,0
10048458001,0,0,0,1,0,1,0,0,0
10048530001,1,0,0,0,0,0,0,0,0
10048616001,1,0,0,1,0,0,0,0,0
10048681001,0,0,1,1,1,0,0,0,0
10048688001,0,0,0,1,0,0,0,0,0
10048699001,1,0,0,1,0,0,0,0,0
10048721001,0,0,1,1,0,0,0,0,0
10048800001,1,0,0,1,0,0,0,0,0
10048853001,0,0,1,1,0,0,0,0,0
10048854001,0,0,1,1,0,0,0,0,0
10048866001,1,0,0,1,0,0,1,0,0
10048870001,1,0,0,0,0,0,0,0,0
10048878001,1,0,0,1,0,0,1,0,0
10048888001,1,0,0,1,1,0,0,0,0
10048909001,0,0,1,1,0,0,0,0,0
10048954001,1,0,1,0,0,0,0,0,0
10048956001,1,0,0,0,0,0,0,0,0
10048994001,0,0,0,1,0,0,0,0,0
10049043001,0,0,1,1,0,1,1,0,1
10049044001,0,0,0,0,0,0,1,0,0
10049063001,0,0,1,1,0,0,0,0,0
10049082001,0,0,0,1,0,0,0,0,0
10049116001,1,0,1,1,0,0,1,0,0
10049124001,1,0,0,0,0,0,0,0,0
10049133001,0,0,0,0,0,0,1,0,0
10049143001,0,0,0,1,0,0,0,0,0
10049188001,0,0,1,1,0,0,0,0,0
10049220001,0,0,0,1,0,0,0,0,0
10049232001,1,0,0,1,0,0,0,0,0
10049243001,1,0,1,0,0,0,0,0,0
10049262001,0,0,1,0,0,0,0,0,0
10049271001,0,0,0,1,0,0,0,0,0
10049284001,1,0,0,0,0,0,0,0,0
10049288001,0,0,0,1,0,0,0,0,0
10049289001,0,0,0,0,0,0,1,0,0
10049304001,1,0,1,1,0,1,0,0,0
10049317001,1,1,0,1,0,0,0,0,0
10049319001,0,0,0,1,0,0,0,0,0
10049328001,1,0,0,1,0,0,0,0,0
10049332001,0,0,0,0,0,0,1,0,0
10049333001,0,0,0,1,0,0,0,0,0
10049345001,1,0,1,1,0,0,1,0,0
10049357001,1,0,1,1,0,0,0,0,0
10049361001,0,0,0,1,0,0,0,0,0
10049364001,0,0,1,1,1,0,0,0,0
10049380001,1,0,0,1,0,0,0,0,0
10049384001,0,0,0,1,0,0,0,0,0
10049385001,1,0,0,1,1,0,0,0,0
10049396001,1,0,1,1,0,0,0,0,0
10049405001,1,0,0,0,0,0,0,0,0
10049409001,1,0,0,0,0,0,0,0,0
10049416001,0,0,1,0,0,0,0,0,0
10049417001,0,0,1,0,0,0,0,0,0
10049425001,0,0,0,1,0,0,0,0,0
10049426001,1,0,0,1,0,0,0,0,0
10049439001,0,0,0,1,0,0,0,0,0
10049444001,0,0,0,1,0,0,1,0,0
10049451001,1,0,0,1,0,0,0,0,0
10049452001,1,0,1,1,0,0,0,0,0
10049466001,0,1,0,0,0,1,0,0,0
10049492001,0,1,0,0,0,0,0,0,0
10049493001,0,0,0,1,0,0,0,0,0
10049516001,0,0,0,1,0,0,0,0,0
10049518001,0,0,0,1,0,0,0,0,0
10049531001,0,0,1,1,0,0,0,0,0
10049535001,1,0,0,0,0,0,0,0,0
10049578001,1,0,0,1,0,1,0,0,0
10049587001,0,0,0,1,0,0,0,0,0
10049595001,1,0,0,1,0,0,0,0,0
10049596001,0,0,0,1,0,0,0,0,0
10049599001,0,0,1,1,0,0,0,0,0
10049608001,1,0,1,0,0,0,0,0,0
10049616001,1,0,1,1,0,0,0,1,0
10049640001,0,0,1,1,0,0,0,0,0
10049667001,0,0,0,1,0,0,0,0,0
10049675001,0,1,1,1,0,0,0,0,0
10049681001,0,0,0,1,0,0,0,0,0
10049687001,0,0,0,0,0,0,1,0,0
10049688001,0,0,0,1,0,0,0,0,0
10049692001,0,0,0,1,0,0,0,0,0
10049696001,0,0,0,1,0,0,0,0,0
10049704001,1,0,0,1,0,0,0,0,0
10049729001,1,0,0,0,0,1,0,0,0
10049747001,0,0,0,1,0,0,0,0,0
10049749001,0,0,0,1,0,0,0,0,0
10049764001,0,0,1,0,0,1,0,0,0
10049768001,0,0,0,1,0,0,0,0,0
10049776001,1,0,1,0,0,0,1,0,0
10049777001,0,0,1,0,0,0,0,0,0
10049778001,0,0,0,1,0,0,0,0,0
10049789001,0,0,0,0,0,0,1,0,0
10049792001,1,0,0,1,0,0,0,0,0
10049803001,1,0,0,1,1,0,0,0,0
10049816001,0,0,0,0,0,0,1,0,0
10049818001,1,0,0,1,0,0,0,0,0
10049821001,0,0,0,1,0,0,0,0,0
10049826001,0,0,1,1,0,0,0,0,0
10049834001,0,0,0,1,0,0,0,0,0
10049835001,0,0,0,1,0,0,0,0,0
10049842001,0,0,0,1,0,0,0,0,0
10049847001,1,0,0,1,0,0,0,0,0
10049849001,0,0,0,1,0,0,0,0,0
10049855001,1,0,1,1,0,0,0,0,0
10049857001,1,0,1,1,0,0,0,0,0
10049880001,0,0,1,0,0,0,0,0,0
10049890001,1,0,0,1,0,0,0,0,0
10049907001,1,0,0,0,0,1,0,0,0
10049916001,0,0,0,1,0,0,0,0,0
10049931001,0,0,1,0,0,0,1,0,0
10049940001,1,0,1,1,0,0,1,0,0
10049954001,1,0,0,1,0,0,0,0,0
10049957001,1,0,1,1,0,0,0,0,0
10049980001,0,0,0,1,0,0,0,0,0
10049988001,1,0,0,0,0,0,0,0,0
10049994001,1,0,1,1,1,0,0,0,0
10050002001,0,0,1,1,1,0,0,0,0
10050017001,1,0,0,0,0,0,1,0,0
10050022001,0,0,0,1,0,0,0,0,0
10050043001,1,0,0,0,0,0,0,0,0
10050052001,0,0,0,1,0,0,0,0,0
10050060001,0,0,0,1,0,0,0,0,0
10050074001,1,0,1,1,0,0,0,0,0
10050083001,0,0,0,1,0,0,0,0,0
10050091001,1,0,0,0,0,0,0,0,0
10050092001,1,0,1,1,0,1,0,0,0
10050107001,1,0,0,1,0,0,0,0,0
10050108001,1,0,0,1,0,0,0,0,0
10050115001,1,0,1,1,0,0,0,0,0
10050130001,1,0,0,1,0,0,0,0,0
10050135001,1,0,1,0,0,0,0,0,0
10050147001,0,0,0,1,0,0,0,0,0
10050184001,0,0,0,1,0,0,0,0,0
10050198001,0,0,0,1,0,0,0,0,0
10050226001,1,0,1,1,0,0,0,0,0
10050235001,1,0,1,0,0,0,0,0,0
10050239001,1,0,0,1,0,0,0,0,0
10050261001,0,0,0,1,0,0,0,0,0
10050274001,1,0,0,1,0,0,0,0,0
10050287001,0,0,0,1,0,0,1,0,0
10050290001,0,0,1,0,0,0,0,0,0
10050299001,0,0,0,0,0,1,0,0,0
10050307001,0,0,0,1,0,0,0,0,0
10050318001,1,0,1,1,0,0,0,0,0
10050343001,0,0,0,1,0,0,0,0,0
10050351001,1,0,1,1,0,0,0,0,0
10050357001,0,0,0,1,1,0,0,0,0
10050362001,0,0,0,1,0,0,0,0,0
10050376001,1,0,0,0,0,0,0,0,0
10050383001,1,0,0,1,0,0,0,0,0
10050393001,0,0,1,1,0,0,0,0,0
10050402001,0,0,0,1,0,0,0,0,0
10050407001,0,0,1,0,0,0,0,0,0
10050409001,0,0,1,1,0,0,0,0,0
10050449001,1,0,1,1,0,0,0,0,0
10050460001,1,0,1,1,0,0,0,0,0
10050464001,1,0,1,1,0,0,0,0,0
10050467001,1,0,0,0,0,1,0,0,0
10050508001,0,0,1,1,0,0,1,0,0
10050512001,1,0,1,1,0,0,0,0,0
10050513001,1,0,0,1,0,0,0,0,0
10050520001,1,0,0,0,0,0,0,0,0
10050531001,0,0,1,0,0,0,0,0,0
10050547001,0,0,0,0,0,0,1,0,0
10050565001,0,0,0,1,0,0,0,0,0
10050575001,0,0,0,1,0,0,0,0,0
10050584001,0,0,0,1,0,0,1,0,0
10050592001,1,0,1,1,0,1,1,0,0
10050599001,1,0,1,1,0,0,0,0,0
10050611001,1,0,0,1,0,0,0,0,0
10050612001,1,0,1,1,0,0,0,0,0
10050621001,0,1,0,1,0,0,0,0,0
10050626001,0,0,0,1,0,0,0,0,0
10050632001,0,0,1,1,0,0,0,0,0
10050643001,0,0,1,1,0,0,0,0,0
10050645001,1,0,0,1,0,0,0,0,0
10050649001,0,0,0,0,0,0,1,0,0
10050657001,1,0,0,0,0,0,0,0,0
10050664001,0,0,0,1,0,0,0,0,0
10050665001,0,0,0,1,0,0,0,0,0
10050696001,0,0,0,1,1,0,0,0,0
10050698001,1,0,1,1,0,0,1,0,0
10050706001,0,0,0,1,0,0,0,0,0
10050724001,1,0,0,1,0,0,1,0,0
10050756001,1,0,0,1,0,0,0,0,0
10050768001,0,0,0,1,0,0,0,0,0
10050776001,1,0,0,1,0,0,0,0,0
10050801001,1,0,1,1,0,0,0,0,0
10050802001,1,0,0,0,0,0,0,0,0
10050806001,0,0,0,1,0,0,0,0,0
10050808001,1,0,1,1,1,0,0,0,0
10050829001,0,0,0,1,0,0,0,0,0
10050835001,1,0,0,1,0,0,0,0,0
10050846001,0,0,0,1,1,0,0,0,0
10050891001,0,0,1,1,0,0,0,0,0
10050897001,1,0,1,1,0,0,1,0,0
10050916001,1,0,1,0,0,1,0,0,0
10050920001,1,0,1,1,0,0,0,0,0
10050930001,0,0,0,1,0,0,0,0,0
10050933001,0,0,0,1,0,0,0,0,0
10050938001,0,0,0,1,0,0,0,0,0
10050964001,1,0,0,0,0,0,0,0,0
10050967001,0,0,0,1,1,0,0,0,0
10050983001,1,0,1,1,0,0,0,0,0
10051005001,0,0,1,0,0,0,0,0,0
10051008001,0,0,0,1,0,0,0,0,0
10051012001,1,0,1,1,0,0,0,0,0
10051030001,0,0,0,1,1,0,0,0,0
10051035001,1,0,0,1,0,0,0,0,0
10051063001,1,0,0,0,0,0,0,0,0
10051065001,1,0,0,1,0,0,0,0,0
10051088001,0,0,0,1,0,0,0,0,0
10051095001,0,0,0,1,0,0,0,0,0
10051102001,1,0,0,0,0,0,0,0,0
10051108001,0,0,1,1,0,1,1,0,0
10051128001,1,0,0,0,0,0,0,0,0
10051134001,0,0,0,0,0,1,1,0,0
10051138001,1,0,0,1,0,0,0,0,0
10051162001,1,0,0,0,0,0,0,0,0
10051166001,1,0,1,1,1,0,0,0,0
10051184001,0,0,1,1,0,1,0,0,0
10051189001,1,0,1,1,0,0,0,0,0
10051193001,0,0,1,1,0,0,0,0,0
10051194001,0,0,0,1,0,0,0,0,0
10051199001,1,0,0,1,0,0,0,0,0
10051205001,1,0,0,1,0,0,0,0,0
10051209001,0,0,0,1,0,0,0,0,0
10051227001,0,1,0,0,0,0,0,0,0
10051246001,1,0,0,1,0,0,0,0,0
10051248001,0,0,1,1,0,0,0,0,0
10051270001,1,0,1,1,0,0,0,0,0
10051288001,0,0,1,1,0,0,0,0,0
10051361001,1,0,1,1,0,0,1,0,0
10051369001,0,0,0,1,0,0,0,0,0
10051398001,1,0,0,1,0,0,0,0,0
10051424001,0,0,1,1,0,0,0,0,0
10051425001,1,0,0,1,0,0,0,0,0
10051447001,0,0,0,1,1,0,0,0,0
10051448001,0,0,0,1,0,0,0,0,0
10051455001,1,0,0,1,0,0,1,0,0
10051462001,1,0,1,1,0,0,0,0,0
10051477001,1,0,0,0,0,0,0,0,0
10051499001,1,0,0,1,0,0,0,0,0
10051518001,1,0,0,0,0,0,0,0,0
10051551001,0,0,0,0,0,0,1,0,0
10051558001,0,0,1,1,0,0,0,0,0
10051559001,1,0,1,1,0,0,0,0,0
10051585001,0,0,1,1,0,1,0,0,0
10051611001,1,0,1,1,0,0,0,0,0
10051622001,1,0,0,0,0,0,0,0,0
10051623001,0,0,0,0,0,0,1,0,0
10051649001,1,0,0,1,0,0,0,0,0
10051657001,1,0,1,0,0,0,0,0,0
10051662001,0,0,0,1,0,0,0,0,0
10051669001,1,0,0,0,0,0,0,0,0
10051693001,1,0,1,1,0,0,0,0,0
10051706001,0,0,0,1,0,1,0,0,0
10051709001,1,0,1,1,0,0,1,0,0
10051716001,0,0,0,1,0,0,0,0,0
10051734001,0,0,0,1,0,0,0,0,0
10051772001,0,0,1,0,0,0,0,0,0
10051804001,0,0,0,0,0,0,1,0,0
10051818001,1,0,0,0,0,0,0,0,0
10051824001,0,0,0,1,1,1,0,0,0
10051825001,1,0,1,1,0,0,0,0,0
10051840001,0,0,0,1,0,0,0,0,0
10051846001,0,0,1,1,0,0,0,0,0
10051853001,0,0,0,1,1,0,0,0,0
10051856001,0,0,0,0,0,0,1,0,0
10051862001,1,0,1,1,0,0,0,0,0
10051874001,0,0,1,1,0,0,0,0,0
10051890001,1,0,0,0,0,0,0,0,0
10051894001,0,0,1,1,1,0,0,0,0
10051895001,1,0,1,1,0,0,0,0,0
10051922001,0,0,0,1,0,0,0,0,0
10051953001,0,0,0,1,0,0,0,0,0
10051985001,0,0,1,0,0,0,0,0,0
10052004001,1,0,1,0,0,0,0,0,0
10052014001,1,0,0,0,0,0,0,0,0
10052034001,1,0,0,1,1,0,0,0,0
10052042001,0,0,0,1,0,0,1,0,0
10052057001,0,0,0,1,0,0,0,0,0
10052063001,1,1,0,0,0,0,1,0,0
10052067001,1,0,0,1,0,0,0,0,0
10052083001,0,0,0,1,0,0,0,0,0
10052084001,0,0,0,0,1,0,0,0,0
10052093001,1,0,0,0,0,0,0,0,0
10052094001,1,0,0,1,0,0,0,0,0
10052116001,0,0,1,1,0,0,0,0,0
10052126001,1,0,0,1,0,0,0,0,0
10052141001,0,0,0,0,0,0,1,0,0
10052160001,1,0,0,0,0,0,0,0,0
10052171001,0,0,0,1,0,0,0,0,0
10052181001,0,0,0,1,0,0,0,0,0
10052190001,1,0,0,0,0,0,0,0,0
10052191001,0,0,0,1,0,0,1,0,0
10052197001,1,0,0,0,0,0,0,0,0
10052200001,0,0,0,1,0,0,0,0,0
10052266001,1,0,0,1,0,0,0,0,0
10052269001,0,0,0,1,0,0,0,0,0
10052274001,1,1,1,1,0,0,0,0,1
10052308001,1,0,0,1,0,0,0,0,0
10052327001,0,0,1,1,0,0,0,0,0
10052394001,0,0,0,1,0,0,0,0,0
10052406001,0,0,1,1,0,0,0,0,0
10052407001,0,0,0,1,0,0,0,0,0
10052423001,1,0,0,1,0,0,0,0,0
10052473001,0,0,0,1,0,0,0,0,0
10052479001,1,0,1,1,0,0,0,0,0
10052489001,1,0,0,1,0,0,0,0,0
10052513001,0,0,0,1,0,0,0,0,0
10052563001,1,0,0,1,0,1,0,0,0
10052573001,1,0,1,1,0,0,0,0,0
10052580001,0,0,1,0,0,0,0,0,0
10052624001,0,1,0,0,0,0,0,0,0
10052625001,1,0,0,1,0,0,0,0,0
10052633001,1,0,0,1,0,0,0,0,0
10052645001,0,0,1,1,0,0,0,0,0
10052669001,0,0,0,1,0,0,0,0,0
10052674001,0,0,0,1,0,0,0,0,0
10052694001,0,0,1,1,0,0,0,0,0
10052719001,0,0,1,1,0,0,0,0,0
10052731001,1,0,0,1,0,0,0,0,0
10052753001,0,0,0,1,0,0,0,0,0
10052766001,0,0,0,1,0,0,0,0,0
10052782001,0,0,0,1,0,0,0,0,0
10052792001,1,0,0,0,0,0,0,0,0
10052826001,0,0,0,0,0,0,1,0,0
10052848001,0,0,0,1,0,0,0,0,0
10052889001,1,0,0,1,0,0,0,0,0
10052932001,1,0,1,1,0,0,0,0,0
10052957001,0,0,1,1,0,0,1,0,0
10052964001,1,0,1,1,0,1,1,0,0
10052967001,1,0,0,1,0,0,0,0,0
10052976001,0,0,0,1,0,0,0,0,0
10053010001,0,0,0,1,0,0,0,0,0
10053049001,1,0,0,1,0,0,0,0,0
10053050001,0,0,0,1,0,0,0,0,0
10053068001,0,0,0,1,0,0,0,0,0
10053072001,1,0,0,1,0,0,0,0,0
10053077001,1,0,0,1,0,0,0,0,0
10053090001,1,1,0,1,0,0,0,0,0
10053102001,1,0,0,0,0,1,0,0,0
10053106001,1,0,0,1,0,0,0,0,0
10053150001,0,0,0,1,0,0,0,0,0
10053153001,0,0,1,0,0,0,1,0,0
10053177001,1,0,0,1,0,0,0,0,0
10053185001,1,0,0,0,0,0,0,0,0
10053225001,1,0,0,0,0,0,0,0,0
10053232001,1,0,0,1,0,0,0,0,0
10053234001,1,0,0,1,0,0,0,0,0
10053235001,0,0,1,1,0,0,0,0,0
10053245001,0,0,0,0,0,0,1,0,0
10053311001,1,0,1,1,0,0,0,0,0
10053318001,0,0,1,0,0,0,0,0,0
10053330001,1,0,1,1,0,0,0,0,0
10053361001,1,0,0,0,0,0,0,0,0
10053380001,0,0,0,1,1,0,0,0,0
10053390001,1,0,0,1,0,0,1,0,0
10053398001,0,0,0,1,0,0,0,0,0
10053404001,0,0,0,1,0,0,0,0,0
10053408001,1,0,0,1,0,0,0,0,0
10053409001,0,0,0,1,0,0,0,0,0
10053447001,0,0,1,1,0,0,0,0,0
10053479001,0,0,0,1,0,0,0,0,0
10053490001,0,0,0,1,0,0,0,0,0
10053492001,0,0,0,1,0,0,0,0,0
10053516001,1,0,1,0,0,0,1,0,0
10053599001,1,0,0,1,0,0,0,0,0
10053605001,0,1,0,0,0,0,0,0,0
10053703001,0,0,0,1,0,0,0,0,0
10053804001,1,0,0,0,0,0,0,0,0
10053809001,1,1,0,0,0,0,0,0,0
10053827001,1,0,1,1,0,0,0,0,0
10053837001,1,0,0,1,0,0,1,0,0
10053844001,1,0,0,0,0,0,0,0,0
10053860001,0,1,0,1,0,0,0,0,0
10053884001,0,0,0,1,0,0,0,0,0
10053885001,1,0,1,1,0,0,0,0,0
10053887001,1,0,1,1,0,0,0,0,0
10053890001,0,0,1,1,0,0,0,0,0
10053898001,0,0,1,0,0,0,0,0,0
10053912001,0,0,0,1,0,0,0,0,0
10053926001,1,0,0,1,0,0,0,0,0
10053953001,1,0,0,1,0,0,0,0,0
10053972001,0,0,0,0,0,0,1,0,0
10053986001,0,0,1,1,0,0,0,0,0
10053987001,0,0,1,1,0,0,0,0,0
10053994001,1,0,1,1,0,0,1,0,0
10054045001,1,0,1,1,0,0,0,0,0
10054052001,1,0,1,1,0,0,0,0,0
10054072001,0,0,0,1,0,0,0,0,0
10054102001,0,0,1,1,0,0,1,0,1
10054104001,1,0,0,1,0,1,0,0,0
10054169001,1,0,1,1,0,0,0,0,0
10054195001,1,0,0,1,0,0,0,0,0
10054214001,1,0,0,1,0,0,0,0,0
10054220001,1,0,0,1,0,0,0,1,0
10054233001,0,0,0,1,0,0,0,0,0
10054242001,1,0,0,1,0,0,0,0,1
10054263001,0,0,1,1,0,0,0,0,0
10054279001,0,0,1,1,0,0,0,0,0
10054284001,1,0,0,1,0,0,0,0,0
10054290001,0,0,0,1,1,0,0,0,0
10054323001,0,0,0,1,0,0,0,0,0
10054326001,0,0,0,1,0,0,0,0,0
10054334001,1,0,1,0,0,0,0,0,0
10054344001,1,0,0,0,0,0,0,0,0
10054353001,1,0,0,1,0,0,0,0,0
10054367001,1,0,1,1,0,0,0,0,0
10054393001,0,0,1,1,0,0,0,0,0
10054436001,1,0,1,1,0,0,0,0,0
10054448001,1,0,1,1,0,0,0,0,0
10054473001,1,0,0,0,0,0,0,0,0
10054485001,0,0,0,1,0,0,0,0,0
10054581001,1,0,1,1,0,0,0,0,0
10054589001,0,0,0,1,0,0,0,0,0
10054601001,1,0,0,0,0,0,0,0,0
10054623001,0,0,0,1,0,0,0,0,0
10054641001,0,0,0,1,0,0,0,0,0
10054649001,0,0,1,0,0,0,0,0,0
10054672001,0,0,0,1,0,0,0,0,0
10054694001,1,0,0,1,0,0,0,0,0
10054710001,1,0,1,1,0,0,0,0,0
10054721001,0,0,1,1,0,0,0,0,0
10054771001,0,0,1,1,0,0,0,0,0
10054812001,0,0,0,1,0,0,0,0,0
10054860001,1,0,1,1,0,0,0,0,0
10054876001,1,0,0,0,0,0,0,0,0
10054894001,0,0,1,1,0,0,0,0,0
10054896001,1,0,0,0,0,0,0,0,0
10054918001,0,0,0,1,0,0,0,0,0
10054938001,0,0,0,1,0,0,0,0,0
10054939001,0,0,1,1,0,0,0,0,0
10054951001,0,0,0,1,0,0,0,0,0
10054966001,0,0,0,1,0,0,0,0,0
10055039001,0,0,0,1,0,0,0,0,0
10055053001,1,0,0,1,0,0,0,0,0
10055067001,1,0,1,1,0,0,1,0,0
10055070001,0,0,0,1,0,0,0,0,0
10055121001,0,0,0,1,0,1,0,0,0
10055135001,0,0,0,1,0,0,0,0,0
10055142001,0,1,0,1,0,0,0,0,0
10055147001,1,0,0,0,0,0,0,0,0
10055161001,1,0,0,0,0,0,0,0,0
10055178001,0,0,0,1,0,0,0,0,0
10055226001,0,0,0,1,0,0,1,0,0
10055240001,0,0,0,1,0,1,0,0,0
10055267001,1,0,0,1,0,0,1,0,0
10055288001,1,0,0,0,0,0,0,0,0
10055310001,0,0,0,1,0,0,0,0,0
10055315001,0,0,0,1,0,0,0,0,0
10055324001,0,0,1,0,0,0,0,0,0
10055331001,0,0,0,0,0,0,1,0,0
10055332001,0,0,0,1,0,0,0,0,0
10055370001,0,0,0,1,0,0,0,0,0
10055405001,1,0,1,1,0,0,0,0,0
10055425001,0,0,0,1,0,0,0,0,0
10055426001,1,0,0,1,0,0,0,0,0
10055431001,1,0,1,1,0,0,0,0,0
10055436001,1,0,0,1,0,0,0,0,0
10055465001,1,0,0,0,0,0,0,0,0
10055473001,0,0,0,1,0,0,0,0,0
10055491001,0,0,1,1,0,0,0,0,0
10055496001,1,0,0,1,0,0,1,1,0
10055497001,0,0,0,1,0,0,0,0,0
10055498001,1,0,0,1,0,0,0,0,0
10055529001,0,0,0,1,1,0,0,0,0
10055561001,1,0,0,1,0,0,0,0,0
10055563001,1,0,0,1,0,0,0,0,0
10055578001,1,0,0,1,0,0,0,0,0
10055595001,0,0,0,1,0,0,0,0,0
10055598001,0,0,0,1,0,0,0,0,0
10055619001,0,0,0,1,0,0,0,0,0
10055637001,0,0,0,1,0,0,0,0,0
10055659001,0,0,1,0,0,0,0,0,0
10055666001,1,0,1,1,1,0,0,0,0
10055724001,1,0,0,0,0,0,0,0,0
10055727001,0,0,0,1,0,0,0,0,0
10055732001,0,0,0,1,0,0,0,0,0
10055740001,0,0,0,1,0,0,0,0,0
10055784001,1,0,0,1,0,0,1,0,0
10055814001,0,0,0,1,0,0,0,0,0
10055831001,1,0,0,1,0,0,0,0,0
10055854001,0,0,0,1,0,0,0,0,0
10055855001,1,0,0,0,0,0,0,0,0
10055874001,1,0,1,1,0,0,1,0,0
10055878001,0,0,0,0,0,0,1,0,0
10055937001,0,0,0,1,0,0,0,0,0
10055939001,1,0,0,1,0,0,0,0,0
10055943001,0,0,0,1,0,0,0,0,1
10055952001,0,1,0,1,0,0,1,0,0
10055995001,1,0,0,1,0,0,0,0,0
10056000001,0,0,0,1,0,0,0,0,0
10056014001,1,0,0,0,0,0,0,0,0
10056038001,1,0,0,0,0,0,0,0,0
10056040001,0,0,1,1,0,0,0,0,0
10056048001,0,0,1,1,0,0,0,0,0
10056106001,0,0,0,1,0,0,0,0,0
10056112001,0,0,1,0,0,0,0,0,0
10056122001,1,0,1,1,0,0,0,0,0
10056125001,0,0,0,0,0,0,1,0,0
10056129001,0,0,0,1,0,0,0,0,0
10056130001,1,0,1,1,0,0,0,0,0
10056136001,0,0,0,1,0,0,0,0,0
10056167001,0,0,1,1,0,1,0,0,0
10056180001,0,0,0,1,0,0,0,0,0
10056205001,0,0,0,1,0,0,0,0,0
10056244001,0,0,0,1,1,0,0,0,0
10056251001,1,0,0,1,0,0,0,0,0
10056269001,0,0,0,1,0,0,0,0,0
10056289001,0,0,0,0,0,0,1,0,0
10056314001,0,0,0,1,0,0,0,0,0
10056316001,0,0,0,1,0,0,0,0,0
10056319001,1,0,0,1,0,0,0,0,0
10056334001,1,0,1,1,0,0,0,0,0
10056345001,1,0,0,1,0,0,0,0,0
10056377001,1,0,0,1,0,0,0,0,0
10056382001,0,0,0,0,0,0,1,0,0
10056423001,1,0,1,0,0,0,0,0,0
10056435001,0,0,0,0,0,0,1,0,0
10056443001,1,0,0,1,0,0,0,1,0
10056444001,0,0,1,0,0,0,0,0,0
10056453001,1,0,1,0,0,0,0,0,0
10056472001,1,0,0,1,0,0,0,0,0
10056482001,1,0,0,1,0,0,0,0,0
10056503001,0,0,0,1,0,0,0,0,0
